Date,ret,drxon,log_vol,volume,spx,nasdaq,vix,epu,gepu,nft,cbdc_u,cbdc_a,gt_web,gt_news,SER,active add,over10k,over100k,over1m,over1k,mean trans fee,total fee,miner rev,rev per hash,hashrate,mean hashrate,blox,diffic,mean diffic,inflows,outflows,transx,transf usd,transf
4/29/2018,0.008120059,1,-0.023065686,0.084747967,-0.002740384,-0.002515605,0.011061599,0.116879598,0.00355171,-0.000205268,0.002120037,0.000544747,0.002459878,-0.001034929,0.001608995,0.013486515,0.004469179,0.003050393,0.004253187,0.003824254,-0.05019512,-0.109127325,0.209690276,-0.000874538,0.210564769,0.004412217,0.210564769,0,2.44249E-15,-0.58455213,-0.890440486,-0.058932204,0.072998688,-0.045627849
4/30/2018,-0.018556981,-1,0.007061825,-0.061001276,-0.002747914,-0.002521949,0.010940577,0.287720533,0.00353914,-0.00020531,0.002115551,0.00054445,0.002453842,-0.001036001,0.000691752,0.161590468,-0.010198715,-0.007336637,-0.013361498,-0.006217872,-0.143818526,0.015706731,-0.036280761,-0.017110866,-0.019169916,0.010585671,-0.019169916,0,-2.44249E-15,-0.001795582,0.277429235,0.159525257,-0.190758059,0.117330928
5/1/2018,-0.015654409,-1,-0.001096897,-0.005335179,0.002545802,0.009076672,-0.028009503,0.161589687,0.003526659,-0.000205352,0.002111085,0.000544154,0.002447835,-0.001037076,0.001836352,-0.017516298,-0.012333843,-0.012189534,-0.015923401,-0.008285547,-0.077320588,-0.161649232,-0.000748726,-0.019918586,0.019169916,0.004033321,0.019169916,0,2.44249E-15,-0.200816697,-0.115675438,-0.084328644,-0.239462399,-0.001694701
5/2/2018,0.015261349,1,-0.004694761,-0.211907162,-0.007231951,-0.004187911,0.030517339,-0.06018298,0.000479099,7.49E-05,-0.001507463,-0.000199046,-0.004917142,-0.003142878,-0.000204786,0.060496155,0.011648944,0.010091998,0.009962132,0.009375571,0.144264642,0.206519653,-0.100716063,0.020236568,-0.12095261,0.000893634,-0.12095261,0,-2.44249E-15,-0.021525046,0.003699087,0.062255011,0.101329805,-0.032290081
5/3/2018,0.056058668,1,0.00152015,0.187980655,-0.002256218,-0.001797161,-0.004392894,-0.517660158,0.000478869,7.49E-05,-0.001509739,-0.000199086,-0.00494144,-0.003152787,0.001366842,-0.020489924,0.03801717,0.025769337,0.043941975,0.025340005,0.003353034,0.081131767,0.132230417,0.056592994,0.075637414,0.00203455,0.075637414,0,0,0.518011385,0.181734185,0.077778733,0.149164121,0.086269445
5/4/2018,-0.00518946,-1,-0.085493058,0.125709127,0.01272981,0.0169919,-0.073720958,-0.394936405,0.00047864,7.49E-05,-0.001512022,-0.000199126,-0.004965979,-0.003162758,0.000797596,0.073837524,-0.002447597,-0.002451278,-0.00551132,-0.0012713,0.040651734,0.025735418,-0.092953686,-0.002927582,-0.090026152,0.002255662,-0.090026152,0,0,-0.00244374,0.052731113,-0.014916316,0.062445136,0.042298264
5/5/2018,0.014843553,1,-0.002279454,-0.155979464,0.001151985,0.002566873,-0.000451478,1.514953151,0.000478411,7.49E-05,-0.001514311,-0.000199165,-0.004990763,-0.003172793,-0.0007051,-0.158324114,0.009204154,0.006106042,0.00896867,0.003882833,-0.116329899,-0.252621365,0.156462881,0.002312217,0.15415068,0.00576266,0.15415068,0,2.44249E-15,-0.583548553,-0.537433991,-0.136291467,-0.205774233,-0.192990933
5/6/2018,-0.020195047,-1,-0.005206454,-0.044246355,0.001150659,0.002560301,-0.000451682,-0.358821857,0.000478183,7.49E-05,-0.001516609,-0.000199205,-0.005015795,-0.003182891,-0.000492582,-0.124103193,-0.015058157,-0.009415639,-0.015653085,-0.008963994,0.093258836,-0.033289186,-0.179689175,-0.0182657,-0.161423439,0.003820254,-0.161423439,0,-2.44249E-15,0.148833629,0.343137148,-0.126548022,0.111569319,-0.109025321
5/7/2018,-0.030882668,-1,0.01119574,-0.084608356,0.001149337,0.002553762,-0.000451886,-0.235022275,0.000477954,7.49E-05,-0.001518912,-0.000199245,-0.005041081,-0.003193055,0.001088261,0.212627951,-0.016018672,-0.01109443,-0.020636753,-0.009444705,-0.045364381,0.125359584,0.064782378,-0.025872077,0.090654368,-0.001646024,0.090654368,0,0,0.35331023,0.171041809,0.170723965,0.007975991,0.156855843
5/8/2018,-0.014961674,-1,0.005891087,0.011758265,-0.000265677,0.00023258,-0.002715546,0.033343199,0.000477726,7.49E-05,-0.001521222,-0.000199284,-0.005066622,-0.003203283,0.001570885,0.00465889,-0.007211805,-0.007340468,-0.011739061,-0.004015378,-0.107803004,-0.037979813,-0.088867622,-0.012706163,-0.076161361,-0.000357001,-0.076161361,0,0,-0.217903332,-0.041037284,0.069823191,-0.060745935,0.075830516
5/9/2018,0.010094997,1,-0.019151113,0.008070472,0.009635648,0.009996825,-0.0917814,-0.475015166,0.000477498,7.49E-05,-0.00152354,-0.000199324,-0.005092423,-0.003213577,0.002117036,-0.098520759,0.006866139,0.00434067,0.008465991,0.005687515,-0.085486314,-0.155827176,0.144202752,0.003502806,0.140699882,0.007293498,0.140699882,0,2.44249E-15,-0.15937663,-0.205906503,-0.070340863,0.051098107,-0.08437858
5/10/2018,-0.031582873,-1,0.017848052,-0.038437923,0.009327012,0.008824823,-0.014259194,0.173980327,0.00047727,7.48E-05,-0.001525865,-0.000199364,-0.005118489,-0.003223937,0.002408901,0.049047721,-0.018219706,-0.016460844,-0.022896942,-0.012748176,-0.157183484,-0.106434278,-0.066680537,-0.028459276,-0.038221213,0.002482854,-0.038221213,0,-2.44249E-15,0.275399078,0.352107706,0.050749206,0.031333369,0.060915761
5/11/2018,-0.070444504,-1,0.058499861,0.140151861,0.001706139,-0.000282328,-0.044829759,0.055829061,0.000477042,3.82E-05,0.000725076,0.000104671,-0.005144823,-0.003234365,0.000641399,0.197666195,-0.038656147,-0.028456955,-0.04200071,-0.027892697,0.296220055,0.256851305,-0.254003616,-0.090844795,-0.163158849,-0.002228881,-0.192765516,0.02983817,0.029606667,0.125325302,-0.146723595,-0.039368751,0.00634627,0.08188342
5/12/2018,0.007752365,1,-0.139313505,-0.05750753,0.000294453,0.000379957,0.007351062,0.385376251,0.000476814,3.82E-05,0.000724551,0.000104661,-0.005171429,-0.00324486,-0.002351352,-0.314678496,0.001949274,0.003611433,0.007137552,0.000858094,-0.165280751,-0.298267918,0.259349577,-0.002640275,0.26198989,0.008123501,0.261758387,0,0.000231502,-0.630775144,-0.676727818,-0.132987167,-0.174810291,-0.246177911
5/13/2018,0.024623883,1,0.005444913,-0.233128663,0.000294366,0.000379813,0.007297418,-0.477663026,0.000476587,3.81E-05,0.000724026,0.000104649,-0.005198312,-0.003255423,0.001647759,-0.142582062,0.01383741,0.009495382,0.014450169,0.011439944,-0.026992232,-0.154747872,-0.085195156,0.023538004,-0.1087332,0.00191955,-0.1087332,0,-2.44249E-15,-0.178268998,0.120950043,-0.12775564,-0.076528936,-0.113217558
5/14/2018,0.004643581,1,-3.45E-05,0.147898408,0.00029428,0.000379669,0.007244551,0.577961651,0.00047636,3.81E-05,0.000723503,0.000104638,-0.005225475,-0.003266056,0.002418554,0.271301889,-0.001065197,-0.000900814,-0.001223441,0.001191562,0.129093988,0.410273425,-0.108591664,0.005818712,-0.114410351,0.001425754,-0.114410351,0,0,0.516745332,0.628939969,0.281179437,0.351550281,0.261025405
5/15/2018,-0.026034323,-1,-0.016183571,0.066905162,-0.006865655,-0.008086496,0.123524006,-1.090938015,0.000476133,3.81E-05,0.000722979,0.000104627,-0.005252924,-0.003276758,0.002004366,-0.026960651,-0.009261534,-0.007383303,-0.014219612,-0.006105583,0.034498694,0.019572012,0.078293986,-0.022510822,0.100804699,-0.001173407,0.100804699,0,0,-0.237981341,-0.365304494,-0.014926682,-0.326662858,-0.024928525
5/16/2018,-0.020380892,-1,-0.00799219,-0.044784827,0.00405234,0.006328176,-0.086328086,0.158321036,0.000475907,3.81E-05,0.000722457,0.000104617,-0.005280663,-0.00328753,0.001919413,-0.010846322,-0.012935627,-0.014199933,-0.021335258,-0.009300634,-0.160092294,-0.132703835,0.179250777,-0.024528348,0.203779184,0.011247755,0.203779184,0,2.44249E-15,0.040178635,0.210721309,0.027388459,0.149257701,0.016481289
5/17/2018,-0.031032087,-1,0.007855215,-0.137729691,-0.000856239,-0.002141918,0.000744896,0.397442602,0.00047568,3.81E-05,0.000721935,0.000104605,-0.005308697,-0.003298374,-0.01030499,0.029167028,-0.022372512,-0.014899671,-0.02292462,-0.023668047,0.657017498,0.540413211,-0.318180328,-0.013596353,-0.304583883,-0.0041932,-0.304583883,0,-2.44249E-15,-0.185598055,-0.224317076,-0.116604287,0.099348021,-0.119129699
5/18/2018,0.018098906,1,-0.007219197,0.000284657,-0.002635665,-0.003817706,-0.000744896,0.551625065,0.000475454,3.81E-05,0.000721415,0.000104594,-0.00533703,-0.003309289,-0.002102094,0.099127589,0.007901608,0.00874153,0.01289564,0.006669581,0.026518919,0.154466344,0.137445057,0.0230347,0.114410351,-5.58597E-05,0.114410351,0,0,0.278793205,0.068271842,0.127947424,-0.169783094,0.198254961
5/19/2018,-0.001378734,-1,-0.003905224,-0.128833478,0.002459225,0.001797783,-0.008480973,-0.089150716,0.000475228,4.81E-05,-8.68E-05,-0.000208726,-0.005365666,-0.003320277,-8.89971E-05,-0.338392822,-0.000481604,0.000229637,-0.000341734,-0.000170557,-0.546230009,-0.802451061,0.019248603,-0.020491727,0.039740329,-0.002538838,0.039740329,0,2.44249E-15,-0.837838637,-0.790342095,-0.256221052,-0.365394916,-0.305821165
5/20/2018,0.032744125,1,-0.03692998,-0.082012923,0.002453192,0.001794557,-0.008553515,-0.72938646,0.000475003,4.81E-05,-8.68E-05,-0.000208768,-0.005394612,-0.003331338,0.00225084,-0.035322229,0.022044033,0.02071801,0.032119795,0.018814705,-0.107596148,-0.154274241,-0.035197763,0.031941411,-0.067139303,0.003966504,-0.067139303,0,-2.44249E-15,0.188741436,0.103368314,-0.046678093,0.200404415,-0.031115407
5/21/2018,-0.011836622,-1,0.000186315,0.071950334,0.002447188,0.001791342,-0.008627309,0.431764202,0.000474777,4.81E-05,-8.68E-05,-0.000208813,-0.005423872,-0.003342473,-0.000691797,0.250148446,-0.006812298,-0.004936746,-0.009227382,-0.006304908,-0.017403695,0.212503989,0.075123399,-0.011308992,0.086432506,0.00224385,0.086432506,0,2.44249E-15,0.498578419,0.401306011,0.229907684,-0.000264759,0.19172989
5/22/2018,-0.044681118,-1,0.022472575,-0.036965738,-0.003140689,-0.002109336,0.010646514,0.04811772,0.000474552,4.81E-05,-8.68E-05,-0.000208856,-0.005453451,-0.003353682,-0.000931832,-0.040502726,-0.027884326,-0.025879506,-0.037351741,-0.023359214,-0.215797769,-0.187192754,-0.088147424,-0.049181437,-0.038965969,0.000638339,-0.038965969,0,-2.44249E-15,-0.167661717,0.005268457,0.028605015,-0.054709518,0.014398617
5/23/2018,-0.05918107,-1,0.032687522,0.147441928,0.003243145,0.006417025,-0.049622609,0.619372984,0.000474327,4.81E-05,-8.68E-05,-0.0002089,-0.005483354,-0.003364967,-0.000794615,0.066339277,-0.034305568,-0.028696595,-0.043136476,-0.028378647,-0.008324375,0.063979549,0.008436252,-0.061880323,0.070316498,0.004670774,0.070316498,0,2.44249E-15,0.599456165,0.273317729,0.072303924,0.056408615,0.090201502
5/24/2018,0.00075799,1,-0.112441391,0.132422486,-0.002025263,-0.000206026,-0.003982498,-1.253230286,0.000474102,4.81E-05,-8.68E-05,-0.000208943,-0.005513587,-0.003376328,0.000238657,-0.128624863,0.00308665,0.002983323,0.00262147,0.002725824,0.052031887,-0.040378831,-0.116298885,-0.010897278,-0.105401583,-0.000349928,-0.124751705,0.038597719,0.019350122,-0.127816333,0.141210772,-0.092410718,0.102992641,-0.111732895
5/25/2018,-0.011635315,-1,-0.127951283,-0.181147899,-0.002360003,0.00126797,0.053605107,0.736175329,0.000473877,4.81E-05,-8.68E-05,-0.000208987,-0.005544155,-0.003387767,0.001190155,0.109830673,-0.009064003,-0.009183831,-0.015099432,-0.007201592,0.045455471,0.024900869,0.185180514,-0.041706488,0.226886962,0.015755029,0.207639365,0,0.019247598,-0.568825407,-0.234503691,-0.020554603,-0.241301873,0.072818025
5/26/2018,-0.018715276,-1,-0.055190587,-0.25882812,-0.002895234,-0.001253846,0.069396221,-0.799923433,0.000473653,-8.63E-05,9.11E-05,0.000147625,-0.005575064,-0.003399283,0.000825959,-0.307436359,-0.006225568,-0.004166223,-0.009669919,-0.00459726,-0.089519681,-0.332896844,-0.099220623,-0.016332895,-0.08288766,0.008517188,-0.08288766,0,0,-0.495060146,-0.753808179,-0.243377163,-0.058021709,-0.295820512
5/27/2018,0.001923118,1,-0.012059404,-0.050797031,-0.002903641,-0.00125542,0.064891319,0.498103364,0.000473428,-8.63E-05,9.11E-05,0.000147603,-0.00560632,-0.003410877,0.000916263,-0.038994168,0.001675327,0.000931021,0.002403181,0.001462185,-0.062803285,-0.146068277,0.012281514,1.13882E-05,0.012270093,0.007856701,0.012270093,0,0,-0.122212749,0.177856137,-0.083264992,0.376317331,-0.046332384
5/28/2018,-0.029587136,-1,-0.041060707,0.05670253,-0.002912096,-0.001256998,0.060935811,-0.423170598,0.000473204,-8.63E-05,9.11E-05,0.000147582,-0.005637928,-0.003422551,-0.002395945,0.30365827,-0.019072725,-0.016850212,-0.022972343,-0.017155316,0.16870172,0.465611645,-0.074742564,-0.024732247,-0.050010421,0.008415641,-0.050010421,0,0,0.761461736,0.450325643,0.296909925,0.310177678,0.22975768
5/29/2018,0.044497985,1,0.057390572,0.171101306,-0.002920601,-0.00125858,0.057434945,0.019822453,0.000472981,-8.63E-05,9.11E-05,0.000147559,-0.005669895,-0.003434305,0.000524877,0.002444567,0.02327714,0.02092982,0.032344827,0.020853849,-0.186893439,-0.12673445,-0.069204118,0.046178016,-0.115382074,-0.001966514,-0.115382074,0,0,0.330759333,0.390405077,0.060158988,-0.065613423,0.05716537
5/30/2018,-0.008456227,-1,-0.002611688,0.022006434,0.012615875,0.008864743,-0.130346998,0.986044614,0.000472757,-8.63E-05,9.11E-05,0.000147538,-0.005702226,-0.00344614,0.001628157,-0.006433761,-0.004810979,-0.003240769,-0.007159278,-0.003319869,-0.170645311,-0.17076244,0.20911127,-0.015470112,0.224581366,0.006713139,0.224581366,0,0,-0.312426397,-0.378281451,-0.000117129,0.00483614,0.005799146
5/31/2018,0.012392056,1,0.006337934,-0.070110522,-0.006903333,-0.002728034,0.032271535,-0.558876471,0.000472534,-8.63E-05,9.11E-05,0.000147516,-0.005734928,-0.003458057,0.001680179,0.039496602,0.008382666,0.005711936,0.008804165,0.007230219,-0.029662642,-0.022983871,-0.009383843,0.013873129,-0.023256862,0.005121871,-0.023256862,0,0,0.03075142,0.145416415,0.006678771,0.000742601,0.002431417
6/1/2018,0.002852418,1,-0.008388395,-0.028198072,0.0107908,0.014965149,-0.136591359,0.349067185,0.00047231,-8.63E-05,9.11E-05,0.000147495,-0.005768007,-0.003470057,0.002133137,0.097327902,0.000784412,-0.000569728,0.00446409,0.003604145,-0.074185433,-0.095777855,-0.019088244,0.004722302,-0.023810649,0.007991536,-0.023810649,0,0,0.006914607,-0.103412855,-0.021592422,-0.361223631,0.176605187
6/2/2018,0.008358321,1,-0.090290542,-0.008111091,0.001492086,0.002297579,-0.017991496,0.011158096,0.00824925,-8.63E-05,9.11E-05,0.000147473,-0.003592945,-0.009020447,0.000826601,-0.265157855,0.008555373,0.006561071,0.008688624,0.006857783,-0.034421876,-0.172565426,-0.073483535,0.014623752,-0.088107268,0.002477385,-0.088107268,0,0,-0.368804404,-0.779217239,-0.13814355,-0.046242431,-0.316843129
6/3/2018,0.01260941,1,0.010850416,0.128757698,0.001489863,0.002292313,-0.01832113,-0.671462487,0.008181756,-8.63E-05,9.11E-05,0.000147451,-0.003605901,-0.009102557,0.001946553,0.034432842,0.007598695,0.007772917,0.008613781,0.006778802,0.021939272,-0.02830292,0.077444652,0.007575038,0.06986968,0.007655643,0.06986968,0,0,-0.070596554,0.229545486,-0.050242191,0.131536173,-0.028015274
6/4/2018,-0.023573389,-1,-0.008095827,-0.014524036,0.001487646,0.00228707,-0.018663068,0.355137746,0.008115358,-8.63E-05,9.11E-05,0.000147429,-0.00361895,-0.009186175,-0.000614769,0.246345772,-0.015189482,-0.014573536,-0.019031014,-0.014269109,0.022499706,0.228883782,0.088522021,-0.027213953,0.115735952,0.007269508,0.115735952,0,0,0.376073089,0.222306865,0.206384077,0.304996594,0.160445193
6/5/2018,0.014052967,1,0.009601664,-0.083431644,0.000702346,0.00411956,-0.02705019,-0.79976001,0.008050029,1.40E-05,-0.002329943,-0.001315679,-0.003632095,-0.009271344,0.001201238,-0.058319547,0.008418026,0.005897633,0.011317971,0.008150583,-0.116604809,-0.075061407,-0.028611621,-0.012916168,-0.015695484,0.011516448,-0.044700179,0.137278112,0.029004695,-0.052980869,0.172950498,0.041543402,-0.279986776,0.046090426
6/6/2018,-0.004545424,-1,-0.013822197,-0.08393635,0.008530901,0.006704538,-0.06324897,0.04496652,0.007985743,1.40E-05,-0.002335383,-0.001317413,-0.003645335,-0.009358107,-0.002096892,-0.002427319,0.002269943,0.001772366,0.002966694,-0.00063021,0.090372626,0.056762678,-0.16702844,-0.100948564,-0.06607997,0.006242201,-0.174353387,0,0.108273417,0.104408623,0.077480818,-0.033609948,-0.131326194,-0.02131449
6/7/2018,0.010135826,1,0.005548797,0.014077613,-0.000714444,-0.007069896,0.041234261,0.388113398,0.007922476,1.40E-05,-0.00234085,-0.00131915,-0.003658672,-0.009446509,0.001354881,-0.027769994,0.002021088,0.0012044,0.000628169,0.002098513,0.05399744,0.054837014,-0.024724948,0.002863011,-0.027587957,0.007433786,-0.027587957,0,0,-0.174940146,-0.006724307,0.000839574,0.183284934,-0.034665053
6/8/2018,-0.004209102,-1,-0.007018626,-0.125490087,0.003121029,0.001366433,0.004113555,0.697869003,0.007860203,4.87E-05,3.82E-05,0.00029996,-0.003672107,-0.009536597,0.00121584,0.008517117,-0.002363463,-0.002574426,-0.002784892,-0.001157707,-0.10753778,-0.155219002,0.003077018,-0.010811958,0.013889112,0.003653508,0.013889112,0,0,-0.126374369,-0.142697551,-0.047681222,0.103326135,0.068943421
6/9/2018,-0.008295185,-1,-0.016872633,-0.087783361,0.000356172,0.000628512,0.004641649,0.305891416,0.007798902,4.87E-05,3.82E-05,0.00029987,-0.003685641,-0.00962842,0.000742238,-0.240414034,-0.004229722,-0.004987295,-0.006498218,-0.002749289,0.17954509,0.063499457,-0.018349203,-0.004460111,-0.013889112,0.004350539,-0.013889112,0,0,-0.112671367,-0.522765017,-0.116045633,-0.156249131,-0.199660826
6/10/2018,-0.106334249,-1,0.138174699,0.130578093,0.000356046,0.000628117,0.004620203,0.112437594,0.007738549,4.87E-05,3.82E-05,0.00029978,-0.003699275,-0.009722029,0.000195753,0.046317972,-0.055600211,-0.045998411,-0.074707154,-0.047426897,-0.2636423,-0.252063325,-0.232467089,-0.113809494,-0.118657544,0.005035684,-0.118657544,0,-1.9984E-15,0.349644097,0.463342273,0.011578976,0.176630157,0.034004368
6/11/2018,0.007455466,1,-0.000180111,0.209294594,0.000355919,0.000627723,0.004598955,-0.211512132,0.007679124,4.87E-05,3.82E-05,0.00029969,-0.003713011,-0.009817475,0.002146802,0.105109862,0.008456443,0.006724234,0.009226502,0.008650852,0.247167216,0.429557095,0.116714412,0.019259065,0.097455336,0.000394488,0.097455336,0,1.9984E-15,0.18158936,0.514316619,0.182389879,-0.003145925,0.123688605
6/12/2018,-0.043184226,-1,0.002759165,-0.210041634,0.001741867,0.005709552,-0.000810063,0.532234022,0.007620604,4.87E-05,3.82E-05,0.0002996,-0.003726849,-0.009914815,0.002122766,0.12132368,-0.035500784,-0.034446735,-0.066448051,-0.024815793,-0.209327701,-0.195285502,-0.01553725,-0.050628524,0.03509132,0.005096713,0.03509132,0,0,-0.151771524,-0.276633685,0.014042199,-0.127635834,0.03058495
6/13/2018,-0.038882738,-1,0.012264776,0.060588754,-0.004034255,-0.001050664,0.047477226,-0.541601262,0.007562969,4.87E-05,3.82E-05,0.000299511,-0.00374079,-0.010014103,-0.006496489,-0.002708973,-0.019885601,-0.012512228,-0.019087933,-0.019534627,0.543235155,0.524582459,-0.039098178,-0.025209205,-0.013889112,0.007834793,-0.013889112,0,0,0.107288528,-0.049408685,-0.018652696,-0.075851474,0.000790474
6/14/2018,0.052650943,1,0.067080002,0.105808567,0.002468501,0.008454594,-0.065466285,-0.348671538,0.0075062,4.87E-05,3.82E-05,0.000299421,-0.003754836,-0.010115401,0.001064498,-0.119039427,0.02350715,0.018418795,0.0340595,0.02102037,-0.24048843,-0.243327195,0.111260311,0.043666942,0.067593291,0.007355991,0.067593291,0,0,0.070520501,0.209747079,-0.002838764,0.085170949,-0.008109803
6/15/2018,-0.026773225,-1,0.003384086,-0.162500887,-0.00101762,-0.001890729,-0.011618417,-0.341925457,0.007450276,4.87E-05,3.82E-05,0.000299331,-0.003768988,-0.010218769,-0.000948539,0.046326824,-0.018268027,-0.013457742,-0.026610481,-0.015142429,-0.221728912,-0.274299638,-0.038428712,-0.03842873,0,0.000688057,0,0,0,-0.314011738,-0.337977224,-0.052570726,-0.370994641,-0.001566501
6/16/2018,0.00492805,1,-0.006512916,-0.281467475,-0.000708961,2.80E-05,0.009140096,0.178895523,0.00739518,4.96E-05,0.000785501,-5.70E-06,-0.003783247,-0.010324271,0.000486347,-0.34464974,0.0063635,0.006049053,0.010708633,0.006403811,-0.031730226,-0.287342744,0.092705249,0.011155377,0.081549867,0.013169128,0.081549867,0,0,-0.638248303,-0.504460336,-0.255612518,-0.393218018,-0.301037835
6/17/2018,-0.006870143,-1,-0.011789428,-0.141715198,-0.000709463,2.80E-05,0.009057311,0.248023147,0.007340893,4.96E-05,0.000784884,-5.70E-06,-0.003797614,-0.010431974,-0.000375104,0.009587077,-0.003473893,-0.002788011,-0.007369383,-0.00350365,0.40336613,0.334871757,-0.058796835,-0.003054811,-0.055741983,0.007747632,-0.055741983,0,0,0.349121464,-0.018186606,-0.068494373,0.14174511,-0.035580559
6/18/2018,0.036379406,1,0.032784602,0.102335661,-0.000709967,2.80E-05,0.008976012,-0.283323115,0.007287396,4.96E-05,0.000784269,-5.70E-06,-0.003812091,-0.010541949,0.001172389,0.259344234,0.034909,0.031874404,0.062785501,0.023639606,-0.542322492,-0.252870995,0.078778959,0.035158323,0.043620622,0.008146434,0.043620622,0,0,0.194494816,0.392374761,0.289451497,0.105510957,0.248894499
6/19/2018,0.003283971,1,-0.025784965,0.260183489,-0.004031518,-0.002771341,0.081104439,0.737653755,0.007234674,4.96E-05,0.000783654,-5.70E-06,-0.003826679,-0.010654267,0.000165681,0.099729997,0.002778482,0.00208007,0.003028381,0.002716772,1.692738671,1.68433398,-0.013705673,0.0250307,-0.038736282,0.008578549,-0.056441311,0.027310814,0.017705029,-0.134274966,0.045677809,-0.008404691,0.038679884,0.011830651
6/20/2018,0.001709337,1,0.001211767,0.052221477,0.00171069,0.007212202,-0.042852801,0.291758523,0.007182709,4.96E-05,0.00078304,-5.70E-06,-0.003841379,-0.010769003,-0.002091427,-0.062593919,0.000942152,0.001292469,0.001364656,-0.000321157,0.715908415,0.749161662,0.052603838,0.042998105,0.009605785,0.00635558,0,0,0.009605785,-0.021596316,-0.083888078,0.033253246,-0.01520202,-0.000722248
6/21/2018,-0.003301511,-1,-0.026002927,-0.062395415,-0.006365729,-0.008849617,0.135093919,-1.130830332,0.007131486,4.96E-05,0.000782429,-5.70E-06,-0.003856192,-0.010886239,0.000510494,-0.059772185,-0.001983434,-0.00174954,-0.000194837,-0.001938816,-0.986842855,-0.981747672,0.025237243,-0.067136012,0.09237332,0.01096665,0.09237332,0,0,0.27746291,0.23022502,0.005095183,0.039921081,0.014519344
6/22/2018,-0.100246336,-1,0.100843401,0.144369449,0.001860203,-0.002613356,-0.061265186,0.114319842,0.007080988,4.96E-05,0.000781816,-5.70E-06,-0.003871119,-0.011006054,0.000924308,0.103272893,-0.063215522,-0.059394022,-0.106833844,-0.049644252,-0.201638951,-0.190972448,-0.220964085,-0.102445705,-0.1185186,0.004372155,-0.1185186,0,0,0.326898617,0.213690641,0.010666503,0.03142563,0.099298705
6/23/2018,0.01383405,1,0.005712851,0.198939858,-0.004585386,-0.006992362,0.082664804,-0.678690884,0.0070312,-8.72E-05,-0.000521143,4.75E-05,-0.003886163,-0.011128537,9.0297E-05,-0.264920677,0.008893327,0.00627808,0.009172891,0.007629448,-0.52471908,-0.76047055,0.056822751,-0.001071232,0.057893978,0.009478607,0.057893978,0,0,-0.948379548,-0.787355087,-0.23575147,-0.26851499,-0.282414393
6/24/2018,-0.001167343,-1,0.000107877,-0.092366269,-0.004606509,-0.007041599,0.076350024,0.739176399,0.006982107,-8.72E-05,-0.000521415,4.75E-05,-0.003901325,-0.011253776,0.000258122,-0.017510716,-0.002600984,-0.001602273,-0.003227892,-0.001959829,-0.134707239,-0.129817192,0.059316486,-0.007173264,0.066489741,0.004981079,0.066489741,0,0,0.425042995,0.242536636,0.004890046,0.220685667,0.010174629
6/25/2018,0.014362852,1,0.003809673,0.152548475,-0.004627827,-0.007091535,0.070931925,-0.295365372,0.006933695,-8.72E-05,-0.000521687,4.75E-05,-0.003916604,-0.011381867,0.00056146,0.284887189,0.007769846,0.005714535,0.0105061,0.00674325,0.031970785,0.261710337,-0.064793762,0.020624097,-0.085417751,0.004472411,-0.085417751,0,0,0.381262938,0.445626714,0.229739552,0.061814363,0.154061071
6/26/2018,-0.021886013,-1,0.00291958,-0.110242593,0.002202151,0.003924853,-0.084862914,1.237148451,0.006885949,-8.72E-05,-0.000521958,4.75E-05,-0.003932005,-0.011512906,0.001208852,-0.027412763,-0.010116964,-0.008095369,-0.013744445,-0.008402639,-0.062667404,-0.129206008,-0.097095541,-0.024456278,-0.072639184,0.001568274,-0.072639184,0,0,-0.415682667,-0.401418029,-0.066538605,-0.162615871,-0.059759352
6/27/2018,0.000927539,1,-0.007832908,-0.040117194,-0.008641586,-0.015533338,0.117783022,-1.710336746,0.006838857,-8.72E-05,-0.000522232,4.75E-05,-0.003947526,-0.011646999,0.000112427,-0.017498074,0.003421223,0.002235046,0.003992452,0.002902392,0.02872381,0.030492773,-0.176791531,0.011024365,-0.187816076,-0.002579889,-0.187816076,0,0,0.339744301,0.258682511,0.001768963,0.2494521,0.00874454
6/28/2018,-0.032655191,-1,-0.029844621,-0.179937868,0.00615968,0.007840168,-0.061008528,0.813453558,0.006792405,-8.72E-05,-0.000522505,4.75E-05,-0.003963171,-0.011784251,0.000499467,-0.043074514,-0.021626994,-0.018847916,-0.029728965,-0.020601482,-0.21504526,-0.182848547,0.206818503,-0.053636736,0.26045526,0.008877219,0.26045526,0,0,-0.158064466,-0.36268771,0.032196713,-0.22216199,0.038708185
6/29/2018,0.035738943,1,0.028489205,-0.094631515,0.000758116,0.000881795,-0.046152709,-0.50242315,0.006746579,-8.72E-05,-0.000522777,4.75E-05,-0.00397894,-0.011924778,0.000571529,0.031600545,0.027501125,0.023148842,0.037880019,0.026350902,0.022229403,0.016511823,0.020970222,0.059936268,-0.038965969,0.000769651,-0.038965969,0,0,-0.047362966,0.170655467,-0.00571758,-0.109708934,0.055479198
6/30/2018,0.039832749,1,0.025871734,0.283746068,0.00102213,0.002543936,-0.010203103,0.752616879,0.006701368,-4.42E-05,0.000487934,-0.000115697,-0.003994836,-0.012068696,-0.000837103,-0.042521758,0.01198385,0.012479311,0.018520028,0.010690231,-0.039311654,-0.130264593,-0.045132822,0.023387012,-0.068519946,-0.000723389,-0.068519946,0,0,-0.18965731,-0.205127311,-0.090952939,0.023331811,-0.178186425
